City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI
Lucknow,12-12-2016,236.24,,49.75,1.39,12.83,20.21,391
Lucknow,13-12-2016,237.81,,60.86,2.14,12.47,33.56,395
Lucknow,14-12-2016,271.83,,57.11,1.63,21.96,30.52,430
Lucknow,15-12-2016,188.21,,54.76,3.04,9.72,42.66,364
Lucknow,16-12-2016,256.7,,52.84,1.37,9.56,28.08,386
Lucknow,17-12-2016,273.9,,47.51,2.02,9.53,34.64,408
Lucknow,18-12-2016,274.78,,43.05,1.91,8.53,41.88,432
Lucknow,19-12-2016,221.75,,47.66,1.64,11.47,52.68,394
Lucknow,20-12-2016,212.41,,51.85,1.52,10.33,61.73,370
Lucknow,21-12-2016,203.62,,54.12,1.43,7.76,49.94,358
Lucknow,22-12-2016,373.48,,76.98,2.02,13.24,48.78,436
Lucknow,23-12-2016,266.72,,58.2,2.09,10.68,37.73,478
Lucknow,24-12-2016,276.9,,72.76,3.01,9.1,51.97,410
Lucknow,25-12-2016,329.55,,67.21,4.49,7.69,41.32,441
Lucknow,26-12-2016,294.09,,48.04,1.74,6.54,27.5,444
Lucknow,27-12-2016,208.2,,69.58,2.21,11.42,48.98,389
Lucknow,28-12-2016,292.53,,53.82,1.57,9.16,31.52,425
Lucknow,29-12-2016,225.89,,40.65,1.65,6.99,37.77,389
Lucknow,30-12-2016,184.15,,40.82,1.51,9.27,29.16,371
Lucknow,31-12-2016,171.27,,50.95,1.41,13.92,38.03,342
Lucknow,01-01-2017,166.35,,33.39,1.39,12.15,21.3,350
Lucknow,02-01-2017,183.84,,37.34,1.41,12.01,23.46,324
Lucknow,03-01-2017,159.29,,31.69,1.44,9.57,23.4,360
Lucknow,04-01-2017,154.3,,35.61,1.9,8.11,21.68,296
Lucknow,05-01-2017,197.95,,42.66,2.75,9.57,20.3,357
Lucknow,06-01-2017,189.36,,36.81,2.14,8.56,20.66,365
Lucknow,07-01-2017,181.88,,37.62,1.89,6.88,29.13,346
Lucknow,08-01-2017,215.86,,48.27,2.13,8.4,17.02,366
Lucknow,09-01-2017,171.95,,46.3,2.03,9.44,20.6,366
Lucknow,10-01-2017,115.7,,36.47,1.43,5.67,42.01,318
Lucknow,11-01-2017,109.72,,43.28,1.6,7.96,53.13,251
Lucknow,12-01-2017,145.41,,54.4,1.73,8.29,62.81,306
Lucknow,13-01-2017,222.28,,70.21,3.15,8.98,50.93,350
Lucknow,14-01-2017,256.58,,73.21,2.53,10.52,40.4,404
Lucknow,15-01-2017,272.01,,73.74,2.74,9.84,37.74,407
Lucknow,16-01-2017,336.07,,83.21,3.41,11.41,35.47,455
Lucknow,17-01-2017,240.42,,50.7,2.02,7.72,31.55,419
Lucknow,18-01-2017,222.17,,47.68,1.96,7.78,25.42,373
Lucknow,19-01-2017,245.59,,57.49,2.23,9.6,44.53,394
Lucknow,20-01-2017,132.55,,41.19,1.59,6.22,60.3,362
Lucknow,21-01-2017,143.2,,50.02,1.82,9.34,58.58,282
Lucknow,22-01-2017,211.77,,48.61,1.79,8.12,52.92,352
Lucknow,23-01-2017,153.33,,40.84,1.69,8.8,57.27,342
Lucknow,24-01-2017,158.46,,44.38,2.14,9.07,63.08,324
Lucknow,25-01-2017,222.64,,53.87,3.63,13.31,45.84,368
Lucknow,26-01-2017,198.86,,48.81,2.06,7.72,53.82,373
Lucknow,27-01-2017,70.65,,30.22,1.92,7.84,59.01,258
Lucknow,28-01-2017,61.96,,22.32,1.47,6.94,39.17,138
Lucknow,29-01-2017,81.64,,19.92,1.38,6.69,49.63,111
Lucknow,30-01-2017,116.04,,36.55,1.96,9.07,36.78,203
Lucknow,31-01-2017,179.6,,39.97,2.32,9.62,48.99,328
Lucknow,01-02-2017,175.53,,40.42,2.36,8.42,66.29,345
Lucknow,02-02-2017,207.97,,54.15,3.91,10.81,48.13,383
Lucknow,03-02-2017,172.73,,46.63,2.39,9,66.82,360
Lucknow,04-02-2017,161.52,,52.27,2.54,9,69.82,337
Lucknow,05-02-2017,89.37,,47.91,2.16,8.25,72.01,263
Lucknow,06-02-2017,108.07,,44.83,1.78,8.4,66.52,238
Lucknow,07-02-2017,88.79,,17.18,1.54,5.07,93.16,243
Lucknow,08-02-2017,95.98,,29.4,1.76,7.3,93.98,178
Lucknow,09-02-2017,118.4,,31.12,1.62,9.14,97.45,286
Lucknow,10-02-2017,112.25,,31.71,1.67,7.84,102.19,264
Lucknow,11-02-2017,153.45,,41.02,2.26,9.81,98.26,300
Lucknow,12-02-2017,202.86,,52.5,2.2,9.01,85.21,358
Lucknow,13-02-2017,175.3,,44.47,1.79,8.44,92.44,351
Lucknow,14-02-2017,145.02,,37.16,1.94,9.71,106.14,327
Lucknow,15-02-2017,154.22,,49.81,2.02,9.53,100.51,321
Lucknow,16-02-2017,197.39,,52.52,2.31,10.66,94.62,341
Lucknow,17-02-2017,237.51,,45.82,2.52,7.01,72.86,378
Lucknow,18-02-2017,226.67,,32.84,2.53,4.82,94.06,388
Lucknow,19-02-2017,184.29,,29.58,2.1,5,107.45,371
Lucknow,20-02-2017,115.03,,29.67,2.44,5.65,110.71,309
Lucknow,21-02-2017,143.07,,32.36,3.95,5.58,82.82,356
Lucknow,22-02-2017,102.52,,27.71,1.49,6.72,104.83,273
Lucknow,23-02-2017,93.39,,26.39,1.36,7.65,122.82,223
Lucknow,24-02-2017,81.25,,25.61,1.29,9.07,134.37,216
Lucknow,25-02-2017,88.87,,30.81,1.32,9.3,96.73,204
Lucknow,26-02-2017,94.81,,30.64,1.38,9.08,64.91,224
Lucknow,27-02-2017,96.22,,30.62,1.56,6.71,63.28,205
Lucknow,28-02-2017,116.96,,40.06,1.68,6.76,60.93,257
Lucknow,01-03-2017,148.25,,55.62,3.7,8.45,48.09,339
Lucknow,02-03-2017,147.23,,33.49,2.1,6.82,40.72,342
Lucknow,03-03-2017,96.8,,26.56,1.61,5.13,60.5,218
Lucknow,04-03-2017,89.16,,29.14,1.43,6.16,63.27,214
Lucknow,05-03-2017,89.04,,26.44,1.35,6.06,85.68,190
Lucknow,06-03-2017,84.15,,29.89,1.5,5.32,75.65,197
Lucknow,07-03-2017,108.32,,43.83,1.81,7.05,52,211
Lucknow,08-03-2017,163.19,,57.12,1.84,7.5,40.04,321
Lucknow,09-03-2017,140.39,,38.71,1.87,6.08,49.43,321
Lucknow,10-03-2017,51.28,,23.45,1.47,4.03,54.51,202
Lucknow,11-03-2017,58.33,,29.05,1.24,4.2,43.07,97
Lucknow,12-03-2017,48.32,,19.35,1.3,5.03,48.95,88
Lucknow,13-03-2017,79.11,,19.42,1.32,4.13,58.4,144
Lucknow,14-03-2017,75.43,,23.71,1.24,5.39,72.02,148
Lucknow,15-03-2017,75.27,,33.1,1.39,5.11,71.76,138
Lucknow,16-03-2017,92.96,,39.88,2.01,6.13,69.38,173
Lucknow,17-03-2017,105.21,,37.09,1.58,5.19,62.64,262
Lucknow,18-03-2017,79.46,,32.9,6.05,5.09,66.67,227
Lucknow,19-03-2017,113.28,,48.87,1.79,6.38,67.65,226
Lucknow,20-03-2017,106.88,,41.73,1.44,6.5,57.34,285
Lucknow,21-03-2017,110.31,,35.25,1.5,6.81,81.12,232
Lucknow,22-03-2017,142.68,,52.59,1.94,9.21,57.99,303
Lucknow,23-03-2017,172.13,,40.43,1.89,6.72,79.98,325
Lucknow,24-03-2017,187.46,,41.96,2.36,7.5,77.01,349
Lucknow,25-03-2017,118,,27.9,1.83,7.5,63.47,329
Lucknow,26-03-2017,96.39,,31.85,1.25,9.46,79.85,230
Lucknow,27-03-2017,122.3,,37.1,1.56,8.05,92.53,254
Lucknow,28-03-2017,168.85,,38.27,2.28,9.39,71.93,335
Lucknow,29-03-2017,161.81,,34.5,1.4,8.02,67.76,335
Lucknow,30-03-2017,120.82,,29.76,2.34,7.46,65.19,325
Lucknow,31-03-2017,133.84,,40.63,1.43,7.6,71.47,299
Lucknow,01-04-2017,128.32,,43.23,1.87,9.24,60.12,318
Lucknow,02-04-2017,92.48,,32.52,1.34,7.76,74.08,240
Lucknow,03-04-2017,88.72,,39.43,2.56,7.73,71.64,212
Lucknow,04-04-2017,103.43,,39.06,2.54,7.64,74.3,252
Lucknow,05-04-2017,81.51,,26.48,1.4,4.72,80.64,196
Lucknow,06-04-2017,82.94,,24.61,1.61,4.91,84.98,174
Lucknow,07-04-2017,107.18,,27.98,1.77,5.73,93.6,215
Lucknow,08-04-2017,119.46,,25.03,1.42,6.29,96.31,230
Lucknow,09-04-2017,102.6,,25.85,1.34,8.2,119.65,298
Lucknow,10-04-2017,77.6,,36.26,1.39,7.52,112.79,202
Lucknow,11-04-2017,70.96,,41.23,1.54,8.71,109.3,208
Lucknow,12-04-2017,93.58,,63.25,1.59,8.6,87.94,186
Lucknow,13-04-2017,123.91,,58.3,1.64,9.4,98.05,246
Lucknow,14-04-2017,80.27,,29.7,1.44,7.97,118.79,287
Lucknow,15-04-2017,72.42,,23.5,1.66,6.81,114.27,194
Lucknow,16-04-2017,72.64,,19.11,1.33,7,114.72,180
Lucknow,17-04-2017,87.25,,19.82,1.55,7.47,113.96,198
Lucknow,18-04-2017,122.86,,27.02,1.36,5.09,113.56,254
Lucknow,19-04-2017,151.83,,29.38,1.47,4.8,108.42,317
Lucknow,20-04-2017,130.52,,23.19,1.34,4.66,85.96,321
Lucknow,21-04-2017,79.89,,13.74,1.33,4.23,107.34,239
Lucknow,22-04-2017,112.19,,11.9,1.42,5.68,84.75,235
Lucknow,23-04-2017,122.7,,22.56,2.13,4.16,69.35,278
Lucknow,24-04-2017,122.53,,35.52,1.88,5.19,94.63,290
Lucknow,25-04-2017,143.97,,38.64,2.4,6.33,97.46,272
Lucknow,26-04-2017,130.82,,40.52,1.37,6.8,102.2,313
Lucknow,27-04-2017,119.93,,36.53,1.38,6.98,96.12,304
Lucknow,28-04-2017,100.51,,31.68,1.2,6.05,103.57,260
Lucknow,29-04-2017,124.07,,57.45,1.64,7.71,96.8,264
Lucknow,30-04-2017,83.5,,46.16,3.23,5.54,127.74,302
Lucknow,01-05-2017,95.31,,45.99,1.27,5.05,108.83,226
Lucknow,02-05-2017,113.81,,59.07,1.97,6.03,96.07,234
Lucknow,03-05-2017,138.46,,82.86,1.5,9.89,62.12,309
Lucknow,04-05-2017,100.95,,66.08,1.77,6.92,90.9,312
Lucknow,05-05-2017,140.85,,57.5,1.38,9.81,105.68,302
Lucknow,06-05-2017,208.65,,79.26,1.57,10.12,91.64,346
Lucknow,07-05-2017,301.46,,54.86,1.44,5.99,83.13,422
Lucknow,08-05-2017,140.01,,23.93,1.33,4.27,111.37,350
Lucknow,09-05-2017,71.84,,25.41,1.09,3.51,108.01,237
Lucknow,10-05-2017,56.41,,19.99,1.19,3.66,81.45,137
Lucknow,11-05-2017,71.62,,35.11,1.37,3.88,67.61,125
Lucknow,12-05-2017,99.51,,38.81,1.33,3.7,70.2,205
Lucknow,13-05-2017,98.49,,38.54,1.3,4.29,57.11,227
Lucknow,14-05-2017,117.21,,24.15,4.29,4.79,7.59,279
Lucknow,15-05-2017,137.79,,30.67,1.55,3.88,15.99,319
Lucknow,16-05-2017,157.17,,34.09,1.59,2.24,21.36,314
Lucknow,17-05-2017,79.81,,8.75,1.2,2.24,7.08,263
Lucknow,18-05-2017,102.13,,18.73,1.29,2.94,33.03,146
Lucknow,19-05-2017,143.66,,34.67,1.27,3.59,13.5,289
Lucknow,20-05-2017,122.47,,34.29,1.18,3.82,15.7,326
Lucknow,21-05-2017,139.19,,23.7,1.21,2.38,14.86,288
Lucknow,22-05-2017,163.59,,23.25,1.22,3.04,17.02,317
Lucknow,23-05-2017,125.66,,23.33,1.22,5.1,15.66,314
Lucknow,24-05-2017,152.46,,41.85,1.27,4.16,21.4,312
Lucknow,25-05-2017,151.47,,39.1,2.95,4.25,46.73,346
Lucknow,26-05-2017,131.7,,30.43,4.99,4.24,44.63,339
Lucknow,27-05-2017,65.4,,7.83,1.6,4.69,60.87,210
Lucknow,28-05-2017,57.72,,8.69,1.97,3.67,35.16,81
Lucknow,29-05-2017,60.92,,14.29,1.43,3.55,33.64,100
Lucknow,30-05-2017,40,,9.02,1.09,4.13,50.48,74
Lucknow,31-05-2017,39.74,,10.23,1.16,4.04,46.76,70
Lucknow,01-06-2017,85.74,,32.57,1.42,4.41,33.71,101
Lucknow,02-06-2017,77.99,,16.37,1.14,5.69,44.74,182
Lucknow,03-06-2017,115.52,,26.03,1.72,6.13,51.77,179
Lucknow,04-06-2017,150.57,,45.77,1.4,4.87,36.67,304
Lucknow,05-06-2017,147.38,,27.01,1.36,4.18,27.98,321
Lucknow,06-06-2017,54.14,,13.17,1.18,4.66,9.41,221
Lucknow,07-06-2017,45.04,,12.7,1.2,4.09,8.36,73
Lucknow,08-06-2017,74.54,,17.12,1.2,5.22,15.85,106
Lucknow,09-06-2017,70.03,,17.65,1.12,5.11,28.79,150
Lucknow,10-06-2017,99.83,,18.44,4.39,4.58,35.01,253
Lucknow,11-06-2017,95.04,,16.05,1.15,4.5,51.08,190
Lucknow,12-06-2017,111.82,,21.52,1.19,5.26,54.38,231
Lucknow,13-06-2017,144.61,,40.14,1.57,4.21,33.68,256
Lucknow,14-06-2017,,,,,,,
Lucknow,15-06-2017,,,,,,,
Lucknow,16-06-2017,212.17,,29.65,1.32,3.48,19.38,
Lucknow,17-06-2017,402.47,,24.59,1.31,3.85,27.63,458
Lucknow,18-06-2017,54,,27.83,1.5,3.14,31.87,323
Lucknow,19-06-2017,71.85,,23.64,1.26,3.96,40.94,93
Lucknow,20-06-2017,55.41,,11.26,16,3.89,54.02,328
Lucknow,21-06-2017,67.89,,14.44,3.14,4.24,19.89,183
Lucknow,22-06-2017,51.28,,14.26,1.15,4.08,17.81,97
Lucknow,23-06-2017,66.93,,19.39,1.28,3.9,19.07,111
Lucknow,24-06-2017,72.07,,20.75,1.25,4.64,21.96,152
Lucknow,25-06-2017,54.58,,14.33,1.29,3.77,18.72,128
Lucknow,26-06-2017,39.02,,12.17,1.22,3.2,17.87,78
Lucknow,27-06-2017,38.85,,12.47,1.3,3.04,17.94,66
Lucknow,28-06-2017,44.5,,15.31,1.18,4.38,16.62,70
Lucknow,29-06-2017,47.07,,14.71,1.4,4,17.99,80
Lucknow,30-06-2017,39.21,,16.37,1.34,3.91,29.09,79
Lucknow,01-07-2017,38.16,,20.32,2.65,4.42,19.08,89
Lucknow,02-07-2017,34.75,,18.36,1.19,3.25,21.33,106
Lucknow,03-07-2017,28.98,,17.27,1.2,3.46,26.4,78
Lucknow,04-07-2017,28.2,,13.45,1.42,3.35,22.26,61
Lucknow,05-07-2017,30.74,,13.2,1.09,3,22.87,61
Lucknow,06-07-2017,24.48,,21.06,1.26,3.59,14.5,53
Lucknow,07-07-2017,29.46,,13.61,1.32,2.87,13.87,58
Lucknow,08-07-2017,25.21,,13.3,1.34,3.66,13.64,69
Lucknow,09-07-2017,18.4,,14.22,1.23,4.29,13.79,64
Lucknow,10-07-2017,30.2,,16.64,1.37,3.61,12.47,75
Lucknow,11-07-2017,16.02,,11.99,1.86,2.79,13.01,58
Lucknow,12-07-2017,21.53,,14.36,1.21,3.01,13.23,43
Lucknow,13-07-2017,28.37,,15.31,1.35,4,16.19,55
Lucknow,14-07-2017,55.44,,13.94,1.65,3.56,18.06,82
Lucknow,15-07-2017,57.07,,15.99,1.59,3.67,14.93,96
Lucknow,16-07-2017,47.24,,11.49,1.63,2.85,19.58,87
Lucknow,17-07-2017,40.79,,14.62,1.98,2.19,15.33,73
Lucknow,18-07-2017,46.12,,26.27,1.44,3.5,15.11,78
Lucknow,19-07-2017,41.46,,29.1,1.93,3.99,11.18,83
Lucknow,20-07-2017,41.48,,24.74,1.27,3.45,9.69,69
Lucknow,21-07-2017,56.67,,25.77,4.62,3.79,9.71,83
Lucknow,22-07-2017,47.17,,24.2,1.52,2.72,10.49,122
Lucknow,23-07-2017,47.46,,23.2,1.21,3.5,14.95,79
Lucknow,24-07-2017,45.11,,26.67,1.25,3.35,12.65,80
Lucknow,25-07-2017,37.14,,25.15,1.2,4.3,10.83,68
Lucknow,26-07-2017,46.49,,31.82,1.13,4.31,10.83,66
Lucknow,27-07-2017,47.36,,14.54,12.12,4.42,13.47,149
Lucknow,28-07-2017,49.58,,14.39,1.14,4.4,13.69,84
Lucknow,29-07-2017,38.49,,21.49,1.91,3.64,10.35,85
Lucknow,30-07-2017,40.43,,23.18,3.36,3.68,10.78,78
Lucknow,31-07-2017,28.38,,14.31,1.18,4.39,10.29,64
Lucknow,01-08-2017,32.39,,17.62,1.18,4.47,10.84,57
Lucknow,02-08-2017,37.85,,23.02,1.57,4.55,9.17,76
Lucknow,03-08-2017,42.88,,21.6,1.35,4.81,8.33,78
Lucknow,04-08-2017,57.19,,22.19,2.52,4.51,27.11,125
Lucknow,05-08-2017,66.28,,21.63,1.8,5.64,38.87,156
Lucknow,06-08-2017,35.62,,18.3,1.39,4.78,27.85,158
Lucknow,07-08-2017,46.27,,74.77,1.87,3.84,11.44,126
Lucknow,08-08-2017,26.24,,24.89,1.83,5.63,8.35,80
Lucknow,09-08-2017,42.18,,17.26,1.68,7.82,7.31,70
Lucknow,10-08-2017,88.74,,22.55,1.44,7.15,6.31,146
Lucknow,11-08-2017,39.71,,31.26,1.46,7.36,8.05,126
Lucknow,12-08-2017,38.97,,30.55,1.47,6.97,10.19,84
Lucknow,13-08-2017,46.39,,24.96,1.16,6.86,8.89,81
Lucknow,14-08-2017,119.08,,27.26,1.33,7.16,9.1,175
Lucknow,15-08-2017,50.79,,27.91,1.48,6.77,9.68,134
Lucknow,16-08-2017,67.23,,41.39,1.71,7.68,6.52,97
Lucknow,17-08-2017,76.76,,43.53,3.77,10.36,5.69,172
Lucknow,18-08-2017,39.01,,57.74,2.05,6.94,5.22,129
Lucknow,19-08-2017,44.23,,16.23,1.12,3,11.1,66
Lucknow,20-08-2017,45.75,,13.93,2.68,2.61,8.87,110
Lucknow,21-08-2017,47.44,,40.65,0.88,6.18,13.03,72
Lucknow,22-08-2017,43.99,,47.89,1.23,6.19,14.16,75
Lucknow,23-08-2017,43.33,,46.85,1.32,6.27,8.38,75
Lucknow,24-08-2017,49.51,,32.88,1.1,6.1,12.04,73
Lucknow,25-08-2017,34.82,,50.54,1.15,6.41,11.49,76
Lucknow,26-08-2017,36.6,,29.57,1.24,5.98,12.11,63
Lucknow,27-08-2017,21.59,,72.49,1.29,5.97,13.56,56
Lucknow,28-08-2017,11.61,,17.95,1.34,6.46,13.54,50
Lucknow,29-08-2017,22.21,,15.26,1.13,4.85,18.2,41
Lucknow,30-08-2017,33.11,,13.48,1.65,4.41,26.77,55
Lucknow,31-08-2017,31.44,,16.14,4.68,4.64,19.36,108
Lucknow,01-09-2017,20.76,,14.04,1.62,4.62,18.1,70
Lucknow,02-09-2017,21.69,,13.09,1.68,4.69,18.2,72
Lucknow,03-09-2017,25.72,,11.18,1.62,4.61,14.84,66
Lucknow,04-09-2017,32.27,,14.94,1.54,5.54,14.14,83
Lucknow,05-09-2017,41.31,,19.7,1.31,5.11,14.73,73
Lucknow,06-09-2017,47.98,,33.03,1.49,4.62,18.19,84
Lucknow,07-09-2017,48.66,,31.39,1.17,5.11,15.15,77
Lucknow,08-09-2017,57.46,,32.49,1.09,5.14,20.56,96
Lucknow,09-09-2017,59.67,,43.52,1.13,5.02,19.36,95
Lucknow,10-09-2017,72.6,,48.73,1.2,4.38,30.02,116
Lucknow,11-09-2017,86,,29.13,1.18,5.37,26.2,171
Lucknow,12-09-2017,74.71,,52.22,1.17,4.28,29.4,163
Lucknow,13-09-2017,81.77,,51.42,1.14,4.75,29.14,153
Lucknow,14-09-2017,76.58,,18.06,1.11,4.9,23.29,173
Lucknow,15-09-2017,53.51,,24.96,1.28,5.46,30.61,120
Lucknow,16-09-2017,43.46,,32.36,1.25,4.64,32.14,79
Lucknow,17-09-2017,44.81,,33.74,1.16,4.83,31.59,76
Lucknow,18-09-2017,40.76,,34.34,3.23,5.15,27.24,75
Lucknow,19-09-2017,22.15,,23,8.13,4.91,18.66,141
Lucknow,20-09-2017,41.19,,25.2,1.33,4.93,16.73,61
Lucknow,21-09-2017,21.08,,22.99,1.14,5.53,15.47,67
Lucknow,22-09-2017,23,,16.09,7.52,4.49,14.94,176
Lucknow,23-09-2017,30.87,,13.79,1.33,5.59,12.27,59
Lucknow,24-09-2017,40.25,,11.11,1.25,5.08,16.39,79
Lucknow,25-09-2017,33.76,,12.3,1.26,4.72,19.63,76
Lucknow,26-09-2017,68.45,,16.86,0.95,4.79,20.53,89
Lucknow,27-09-2017,80.19,,19.01,1.18,6.4,26.15,151
Lucknow,28-09-2017,75.01,,37.57,0.89,7.7,30.48,160
Lucknow,29-09-2017,65.98,,34.9,0.94,6.95,29.53,140
Lucknow,30-09-2017,77.33,,31.24,0.95,7.67,29.65,135
Lucknow,01-10-2017,61.56,,26.32,0.8,6.78,23.32,140
Lucknow,02-10-2017,68.78,,24.24,0.71,8.56,16.98,115
Lucknow,03-10-2017,58.8,,34.36,0.78,8.82,15.38,122
Lucknow,04-10-2017,42.05,,25.47,0.96,7.04,20.42,100
Lucknow,05-10-2017,59.02,,36.5,1.02,7.37,17.38,95
Lucknow,06-10-2017,60.54,,37.58,1.04,7.04,20.43,103
Lucknow,07-10-2017,83.04,,43.59,1.18,6.75,25.48,138
Lucknow,08-10-2017,82.36,,34.46,1,6.95,28.6,188
Lucknow,09-10-2017,81.08,,41.3,1.02,7.04,19.71,165
Lucknow,10-10-2017,100.7,,34.8,1.11,8.1,22.94,207
Lucknow,11-10-2017,73.41,,30.57,1.1,5.91,18.43,200
Lucknow,12-10-2017,95.02,,44.26,0.79,6.5,23.52,182
Lucknow,13-10-2017,140.41,,62.28,1,5.6,21.43,259
Lucknow,14-10-2017,138.31,,53.25,0.87,5.22,31.1,311
Lucknow,15-10-2017,128.71,,59.68,0.89,7.14,39.88,308
Lucknow,16-10-2017,169.38,,72.26,0.73,11.86,28.96,319
Lucknow,17-10-2017,176.38,,71.24,0.67,17.23,19.74,348
Lucknow,18-10-2017,194.31,,55.68,0.97,21.34,18.81,354
Lucknow,19-10-2017,173.5,,36.49,1.61,31.73,17.24,330
Lucknow,20-10-2017,172.87,,29.79,1.51,15.66,15.35,362
Lucknow,21-10-2017,130.42,,30.05,1.22,15.55,17.32,265
Lucknow,22-10-2017,229.03,,57.38,1.44,19.69,26.57,339
Lucknow,23-10-2017,196.91,,80.44,1.53,23.36,28.24,391
Lucknow,24-10-2017,199.31,,75.27,1.76,21.03,26.58,353
Lucknow,25-10-2017,209.09,,86.12,1.78,26.05,31.97,363
Lucknow,26-10-2017,204.12,,89.66,1.34,26.34,25.79,379
Lucknow,27-10-2017,161.98,,83.17,1.66,19.57,33.02,343
Lucknow,28-10-2017,171.39,,84.41,1.44,19.45,29.39,338
Lucknow,29-10-2017,184.47,,55.4,1.14,14.33,42.12,333
Lucknow,30-10-2017,155.1,,59.52,1.28,10.32,37.37,344
Lucknow,31-10-2017,136.84,,61.21,0.87,10.32,45.65,237
Lucknow,01-11-2017,151.16,,44.85,1.15,7.29,37.03,312
Lucknow,02-11-2017,172.33,,51.53,1.17,7.06,47.5,323
Lucknow,03-11-2017,195.75,,56.67,1.75,6.81,46.69,354
Lucknow,04-11-2017,198.64,,52.58,1.38,7.25,44.73,369
Lucknow,05-11-2017,195.99,,49.04,2.76,8.52,46.58,388
Lucknow,06-11-2017,200.8,,50.59,1.22,9.71,42.18,339
Lucknow,07-11-2017,230.94,,59.57,1.35,10.21,46.2,362
Lucknow,08-11-2017,334.9,,60.72,1.51,9.79,57.2,425
Lucknow,09-11-2017,387.84,,55.77,1.65,9.39,56.13,495
Lucknow,10-11-2017,378.39,,51.14,2.05,8.94,50.44,503
Lucknow,11-11-2017,258.15,,52.54,1.31,10.15,60.8,463
Lucknow,12-11-2017,239.63,,38.8,1.17,10.89,60.88,386
Lucknow,13-11-2017,446.68,,62.1,1.81,10.83,45.74,454
Lucknow,14-11-2017,425.31,,60.79,1.58,10.19,35.99,581
Lucknow,15-11-2017,237.11,,56.89,1.85,9.5,37.48,444
Lucknow,16-11-2017,191.15,,54.05,1.79,9.39,29.43,360
Lucknow,17-11-2017,181.72,,46.83,1.28,8.03,37.44,361
Lucknow,18-11-2017,190.16,,50.47,1.07,9.27,42.82,341
Lucknow,19-11-2017,192.63,,49.27,0.89,24.02,40.77,360
Lucknow,20-11-2017,139.29,,42.64,0.85,13.4,58.37,324
Lucknow,21-11-2017,171.74,,48.07,1,6.62,69.72,316
Lucknow,22-11-2017,187.09,,59.73,1.18,8.11,61.73,350
Lucknow,23-11-2017,167.77,,60.97,1.19,8.36,54.78,344
Lucknow,24-11-2017,171.75,,63.91,1.22,9.02,52.9,336
Lucknow,25-11-2017,194.67,,73.69,1.28,11.13,54.83,342
Lucknow,26-11-2017,181.66,,59.21,0.82,11.19,64.86,360
Lucknow,27-11-2017,230.28,,60.42,1.03,12.16,65.26,342
Lucknow,28-11-2017,178.03,,66.88,1.43,8.69,51.4,385
Lucknow,29-11-2017,236.79,,92.62,2.29,10.96,34.01,364
Lucknow,30-11-2017,274.25,,80.71,2.02,8.59,31.53,411
Lucknow,01-12-2017,286.15,,73.94,2.39,8.26,29.09,434
Lucknow,02-12-2017,220.65,,68.12,1.72,8.96,31.63,387
Lucknow,03-12-2017,226.91,,69.83,1.68,8.77,29.46,389
Lucknow,04-12-2017,210.11,,68.83,1.48,9.54,27.96,366
Lucknow,05-12-2017,194.41,,54.82,1.25,10.58,29.49,366
Lucknow,06-12-2017,237.17,,48.21,1.15,11.95,44.14,369
Lucknow,07-12-2017,119.24,,46.04,0.96,8.77,43.58,351
Lucknow,08-12-2017,119.57,,53.18,0.6,13.25,51.29,240
Lucknow,09-12-2017,178.06,,64.87,1.01,15.34,38.22,310
Lucknow,10-12-2017,235.17,,73.96,1.52,13.86,27.02,389
Lucknow,11-12-2017,164.75,,73.78,1.6,10.23,28.25,354
Lucknow,12-12-2017,193.96,,72.23,1.82,10.5,22.08,339
Lucknow,13-12-2017,173.02,,60.94,0.81,8.87,29.12,352
Lucknow,14-12-2017,169.94,,47.79,0.68,8.43,25.2,328
Lucknow,15-12-2017,155.69,,49.63,0.7,11.8,24.85,328
Lucknow,16-12-2017,130.22,,47.58,0.51,8.63,32.47,325
Lucknow,17-12-2017,150.31,,56.93,1.05,10.49,37.52,293
Lucknow,18-12-2017,206.45,,67.75,1.27,9.83,29.55,341
Lucknow,19-12-2017,347.73,,78.85,2.57,10.93,22.79,417
Lucknow,20-12-2017,433,,76.92,2.78,13.64,25.31,543
Lucknow,21-12-2017,288.47,,57.72,1.79,12.24,49.22,486
Lucknow,22-12-2017,207.16,,52.36,1.19,11.66,80.06,383
Lucknow,23-12-2017,158.89,,54.32,0.93,9.16,77.57,337
Lucknow,24-12-2017,218.33,,59.58,1.88,8.54,64.36,339
Lucknow,25-12-2017,233.41,,49.73,2.01,7.07,61.54,395
Lucknow,26-12-2017,227.18,,52.13,1.81,8.41,63.43,371
Lucknow,27-12-2017,290.8,,59.6,1.94,8.66,64.21,425
Lucknow,28-12-2017,369.35,,53.57,2.13,9.5,51.08,460
Lucknow,29-12-2017,243.94,,46.83,2.15,10.19,39.17,443
Lucknow,30-12-2017,196.62,,56.08,2.03,7.24,28.32,362
Lucknow,31-12-2017,235.15,,53.25,2.14,7.64,49.5,387
Lucknow,01-01-2018,170.51,,41.05,1.89,6.89,60.19,356
Lucknow,02-01-2018,199.89,,34.35,1.39,8.56,50.44,320
Lucknow,03-01-2018,239.01,,38.57,1.43,7.57,42.66,406
Lucknow,04-01-2018,250.36,,46.68,1.6,7.77,30.7,389
Lucknow,05-01-2018,241.25,,48.41,1.45,9.07,15.74,398
